black_pop,asian_pop,white_pop,hisp_pop,amin_pop,hp_pop,other_pop
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,33,0,0,0
24,16,37,33,0,0,0
24,16,37,34,0,0,0
24,16,37,34,0,0,0
24,16,37,33,0,0,0
24,16,36,33,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
23,16,36,33,0,0,0
24,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,15,36,33,0,0,0
23,16,36,32,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,37,33,0,0,0
23,16,37,33,0,0,0
23,16,37,34,0,0,0
23,16,36,34,0,0,0
23,16,36,34,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,15,36,32,0,0,0
23,15,36,33,0,0,0
23,16,36,33,0,0,0
23,15,36,33,0,0,0
23,17,36,32,0,0,0
23,17,36,32,0,0,0
23,18,36,32,0,0,0
23,16,36,32,0,0,0
23,17,36,33,0,0,0
23,17,36,32,0,0,0
23,16,36,33,0,0,0
23,17,36,33,0,0,0
23,18,36,32,0,0,0
23,18,36,33,0,0,0
23,18,36,34,0,0,0
24,18,36,34,0,0,0
24,18,36,33,0,0,0
24,18,36,34,0,0,0
24,17,36,33,0,0,0
24,17,36,33,0,0,0
24,16,36,33,0,0,0
24,16,36,33,0,0,0
24,16,35,33,0,0,0
24,16,36,32,0,0,0
23,16,36,32,0,0,0
24,16,35,32,0,0,0
24,17,35,32,0,0,0
24,17,36,31,0,0,0
24,17,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,15,36,31,0,0,0
23,15,36,31,0,0,0
23,15,36,32,0,0,0
24,15,36,32,0,0,0
23,15,36,32,0,0,0
23,15,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,37,32,0,0,0
23,16,37,32,0,0,0
23,16,37,32,0,0,0
23,16,37,32,0,0,0
23,16,37,32,0,0,0
23,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,38,31,0,0,0
24,17,38,31,0,0,0
24,17,37,31,0,0,0
24,16,38,31,0,0,0
24,16,38,31,0,0,0
24,16,37,31,0,0,0
24,16,38,31,0,0,0
23,16,38,31,0,0,0
23,16,38,31,0,0,0
24,15,38,31,0,0,0
24,15,37,31,0,0,0
24,15,38,31,0,0,0
24,15,38,31,0,0,0
24,15,37,31,0,0,0
24,15,37,30,0,0,0
24,15,38,30,0,0,0
24,15,37,31,0,0,0
24,15,37,31,0,0,0
24,15,37,31,0,0,0
24,15,37,31,0,0,0
24,15,37,31,0,0,0
24,16,37,31,0,0,0
24,16,37,32,0,0,0
24,16,37,31,0,0,0
23,16,37,31,0,0,0
23,16,37,31,0,0,0
23,16,37,31,0,0,0
24,16,37,31,0,0,0
23,16,37,30,0,0,0
23,16,37,30,0,0,0
24,16,37,30,0,0,0
23,16,37,30,0,0,0
23,16,37,30,0,0,0
23,16,37,30,0,0,0
23,16,37,30,0,0,0
23,17,37,30,0,0,0
23,17,37,31,0,0,0
23,17,37,31,0,0,0
23,17,37,31,0,0,0
23,18,37,31,0,0,0
24,18,37,31,0,0,0
23,18,37,31,0,0,0
23,17,37,31,0,0,0
24,17,36,31,0,0,0
23,17,36,31,0,0,0
23,17,36,31,0,0,0
23,17,36,31,0,0,0
23,17,36,31,0,0,0
23,16,36,31,0,0,0
23,16,36,31,0,0,0
23,16,36,31,0,0,0
23,16,36,31,0,0,0
23,16,37,31,0,0,0
23,16,35,31,0,0,0
23,16,36,31,0,0,0
23,16,36,31,0,0,0
23,16,37,31,0,0,0
23,16,36,31,0,0,0
23,16,36,31,0,0,0
23,16,36,31,0,0,0
23,16,36,31,0,0,0
23,16,36,31,0,0,0
23,16,36,31,0,0,0
23,17,37,31,0,0,0
23,17,37,31,0,0,0
23,17,37,31,0,0,0
23,17,38,31,0,0,0
23,17,38,31,0,0,0
23,17,38,31,0,0,0
23,17,37,31,0,0,0
23,18,37,31,0,0,0
23,18,37,31,0,0,0
23,17,37,31,0,0,0
23,17,37,31,0,0,0
23,17,37,31,0,0,0
23,17,37,31,0,0,0
23,18,37,31,0,0,0
23,18,37,31,0,0,0
23,17,37,31,0,0,0
24,17,37,31,0,0,0
24,17,37,31,0,0,0
24,17,36,31,0,0,0
24,17,36,31,0,0,0
24,17,36,31,0,0,0
24,16,37,31,0,0,0
24,17,37,31,0,0,0
24,15,36,31,0,0,0
24,16,37,31,0,0,0
24,16,36,31,0,0,0
24,17,36,31,0,0,0
24,16,36,31,0,0,0
24,17,36,31,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
23,17,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,17,36,33,0,0,0
23,16,36,32,0,0,0
23,17,36,32,0,0,0
23,17,36,32,0,0,0
23,17,36,32,0,0,0
23,17,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,17,37,32,0,0,0
23,16,37,31,0,0,0
23,16,37,31,0,0,0
23,17,37,31,0,0,0
23,16,37,31,0,0,0
23,15,37,31,0,0,0
23,16,37,31,0,0,0
23,16,37,31,0,0,0
23,15,37,31,0,0,0
23,15,36,31,0,0,0
23,15,36,31,0,0,0
22,15,36,31,0,0,0
24,15,36,31,0,0,0
23,15,36,31,0,0,0
24,15,36,31,0,0,0
24,15,36,31,0,0,0
24,15,36,32,0,0,0
24,15,35,32,0,0,0
24,15,35,31,0,0,0
24,15,35,31,0,0,0
24,16,34,31,0,0,0
24,16,35,31,0,0,0
24,16,34,31,0,0,0
24,16,34,32,0,0,0
24,16,35,32,0,0,0
22,16,35,31,0,0,0
23,16,35,32,0,0,0
23,16,35,32,0,0,0
23,16,34,32,0,0,0
23,16,35,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,35,32,0,0,0
24,16,35,32,0,0,0
24,16,35,32,0,0,0
23,17,35,32,0,0,0
23,17,36,32,0,0,0
23,17,36,32,0,0,0
24,17,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,31,0,0,0
24,16,36,31,0,0,0
24,17,36,31,0,0,0
24,17,36,31,0,0,0
24,16,36,31,0,0,0
24,16,36,31,0,0,0
24,16,36,31,0,0,0
24,16,36,31,0,0,0
24,16,36,31,0,0,0
24,16,36,31,0,0,0
24,16,36,33,0,0,0
24,16,36,33,0,0,0
24,17,36,31,0,0,0
24,16,36,32,0,0,0
24,16,36,31,0,0,0
24,16,36,31,0,0,0
24,16,35,31,0,0,0
24,16,35,31,0,0,0
23,16,36,31,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,35,31,0,0,0
24,16,35,31,0,0,0
24,16,35,31,0,0,0
24,16,35,31,0,0,0
24,16,35,31,0,0,0
24,16,35,31,0,0,0
24,16,35,31,0,0,0
24,16,35,32,0,0,0
24,15,35,32,0,0,0
24,15,34,31,0,0,0
24,16,35,32,0,0,0
24,16,35,31,0,0,0
24,16,35,31,0,0,0
24,16,35,31,0,0,0
24,16,35,31,0,0,0
24,16,34,32,0,0,0
24,16,35,33,0,0,0
24,16,35,31,0,0,0
24,16,35,32,0,0,0
24,16,35,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,17,36,32,0,0,0
24,16,36,32,0,0,0
24,17,36,32,0,0,0
24,16,36,32,0,0,0
24,17,36,32,0,0,0
24,17,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,15,36,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,16,35,32,0,0,0
24,16,36,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,36,32,0,0,0
24,15,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,15,36,32,0,0,0
24,17,36,32,0,0,0
24,17,36,32,0,0,0
24,17,35,32,0,0,0
24,17,35,32,0,0,0
24,17,35,32,0,0,0
24,17,35,32,0,0,0
24,17,36,32,0,0,0
24,17,35,32,0,0,0
24,17,35,32,0,0,0
24,18,35,32,0,0,0
24,17,36,32,0,0,0
24,17,36,32,0,0,0
24,18,36,32,0,0,0
24,18,36,32,0,0,0
24,17,36,33,0,0,0
24,17,36,33,0,0,0
24,17,36,33,0,0,0
24,18,36,33,0,0,0
24,18,36,33,0,0,0
24,18,36,33,0,0,0
24,18,36,33,0,0,0
24,18,36,32,0,0,0
24,17,36,32,0,0,0
24,18,36,33,0,0,0
24,18,36,33,0,0,0
24,18,36,33,0,0,0
23,18,36,33,0,0,0
24,18,36,33,0,0,0
24,17,36,33,0,0,0
23,18,35,33,0,0,0
23,17,36,33,0,0,0
24,17,36,33,0,0,0
24,17,36,33,0,0,0
24,17,36,32,0,0,0
24,17,36,33,0,0,0
24,17,36,32,0,0,0
24,17,36,32,0,0,0
24,16,36,32,0,0,0
24,17,36,32,0,0,0
24,17,36,33,0,0,0
24,16,36,33,0,0,0
24,16,36,33,0,0,0
24,17,36,33,0,0,0
24,16,36,33,0,0,0
24,16,36,33,0,0,0
24,16,36,33,0,0,0
24,16,36,33,0,0,0
24,16,36,33,0,0,0
24,16,37,33,0,0,0
24,16,36,34,0,0,0
24,16,36,34,0,0,0
24,16,36,34,0,0,0
24,17,37,34,0,0,0
24,18,36,34,0,0,0
24,18,37,34,0,0,0
23,18,37,34,0,0,0
24,18,36,34,0,0,0
23,18,37,34,0,0,0
24,17,37,34,0,0,0
24,18,37,34,0,0,0
24,17,37,34,0,0,0
24,18,37,34,0,0,0
24,18,37,34,0,0,0
24,18,37,34,0,0,0
24,18,37,34,0,0,0
23,18,37,33,0,0,0
24,18,37,33,0,0,0
24,18,37,33,0,0,0
24,18,37,33,0,0,0
23,18,37,33,0,0,0
23,18,37,33,0,0,0
23,18,37,33,0,0,0
23,18,37,34,0,0,0
23,18,37,34,0,0,0
23,18,37,35,0,0,0
23,18,37,34,0,0,0
23,18,37,33,0,0,0
23,17,37,33,0,0,0
23,18,37,34,0,0,0
23,16,37,34,0,0,0
23,16,37,33,0,0,0
23,17,37,33,0,0,0
23,18,37,33,0,0,0
23,18,37,33,0,0,0
23,17,37,33,0,0,0
23,17,37,33,0,0,0
24,17,37,33,0,0,0
24,18,37,33,0,0,0
24,18,37,33,0,0,0
23,18,37,32,0,0,0
23,18,37,32,0,0,0
22,18,37,32,0,0,0
22,18,37,32,0,0,0
22,18,36,32,0,0,0
22,18,36,32,0,0,0
22,18,36,32,0,0,0
22,18,36,32,0,0,0
23,18,37,32,0,0,0
23,18,37,32,0,0,0
23,17,37,32,0,0,0
23,17,37,32,0,0,0
23,17,36,32,0,0,0
22,18,36,32,0,0,0
23,18,36,32,0,0,0
23,18,36,33,0,0,0
23,18,35,33,0,0,0
23,18,36,33,0,0,0
23,18,36,33,0,0,0
23,18,36,34,0,0,0
22,18,36,34,0,0,0
22,18,36,34,0,0,0
22,18,36,34,0,0,0
23,18,35,34,0,0,0
23,18,35,34,0,0,0
23,18,35,34,0,0,0
23,18,35,34,0,0,0
23,18,35,34,0,0,0
23,18,35,34,0,0,0
23,18,35,34,0,0,0
23,18,35,33,0,0,0
23,18,35,34,0,0,0
23,18,35,34,0,0,0
23,17,35,34,0,0,0
23,17,36,34,0,0,0
23,17,35,33,0,0,0
23,17,35,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,36,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,33,0,0,0
23,17,37,33,0,0,0
23,17,37,33,0,0,0
23,18,37,33,0,0,0
23,18,36,33,0,0,0
23,17,37,33,0,0,0
23,17,37,33,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,36,34,0,0,0
23,17,37,33,0,0,0
23,17,37,33,0,0,0
23,17,37,33,0,0,0
23,18,38,33,0,0,0
23,16,38,33,0,0,0
23,16,38,33,0,0,0
23,16,37,33,0,0,0
23,16,37,33,0,0,0
23,16,37,33,0,0,0
23,16,37,33,0,0,0
23,16,37,33,0,0,0
23,16,37,33,0,0,0
23,16,37,33,0,0,0
23,16,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,38,34,0,0,0
23,17,37,34,0,0,0
23,17,38,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,33,0,0,0
23,17,37,33,0,0,0
23,17,37,33,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,33,0,0,0
23,17,37,32,0,0,0
23,17,37,32,0,0,0
23,17,37,33,0,0,0
23,17,37,33,0,0,0
23,18,37,32,0,0,0
23,18,37,32,0,0,0
23,18,37,34,0,0,0
23,18,37,34,0,0,0
23,18,37,34,0,0,0
23,18,37,34,0,0,0
23,18,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,34,0,0,0
23,17,37,33,0,0,0
23,17,37,32,0,0,0
23,17,37,32,0,0,0
23,17,37,32,0,0,0
23,17,37,32,0,0,0
23,17,37,32,0,0,0
23,18,37,32,0,0,0
23,17,37,32,0,0,0
23,18,37,32,0,0,0
23,17,37,32,0,0,0
23,16,37,32,0,0,0
23,16,37,32,0,0,0
23,16,37,32,0,0,0
23,16,37,32,0,0,0
23,17,37,32,0,0,0
23,17,37,32,0,0,0
23,17,37,32,0,0,0
23,16,37,32,0,0,0
24,16,37,32,0,0,0
23,16,37,32,0,0,0
23,17,37,32,0,0,0
23,16,37,32,0,0,0
23,16,37,32,0,0,0
23,16,37,32,0,0,0
23,17,37,32,0,0,0
23,17,37,32,0,0,0
23,17,37,32,0,0,0
23,17,37,32,0,0,0
23,17,37,32,0,0,0
23,16,37,32,0,0,0
23,16,37,32,0,0,0
23,16,37,32,0,0,0
23,17,37,32,0,0,0
23,16,37,32,0,0,0
23,17,37,32,0,0,0
24,17,37,32,0,0,0
24,17,37,32,0,0,0
24,17,37,32,0,0,0
24,17,37,32,0,0,0
24,17,37,32,0,0,0
24,18,37,32,0,0,0
24,18,37,32,0,0,0
25,18,37,32,0,0,0
24,18,37,32,0,0,0
24,18,37,32,0,0,0
24,18,37,32,0,0,0
24,18,37,32,0,0,0
24,18,37,32,0,0,0
24,18,37,33,0,0,0
24,18,37,33,0,0,0
24,18,37,32,0,0,0
24,18,37,33,0,0,0
24,18,37,34,0,0,0
24,18,37,34,0,0,0
24,18,37,34,0,0,0
24,18,37,33,0,0,0
24,18,37,33,0,0,0
25,18,37,33,0,0,0
25,18,37,33,0,0,0
25,18,37,34,0,0,0
25,18,37,34,0,0,0
25,18,37,34,0,0,0
25,18,37,34,0,0,0
25,18,37,34,0,0,0
24,18,37,33,0,0,0
25,18,37,32,0,0,0
25,18,37,32,0,0,0
26,18,37,32,0,0,0
26,18,37,32,0,0,0
26,18,37,33,0,0,0
26,18,37,32,0,0,0
26,18,37,32,0,0,0
25,18,37,32,0,0,0
25,18,37,33,0,0,0
25,18,37,33,0,0,0
25,18,37,33,0,0,0
25,18,37,33,0,0,0
25,18,37,33,0,0,0
25,17,37,33,0,0,0
25,17,37,33,0,0,0
25,17,37,33,0,0,0
25,17,37,33,0,0,0
25,17,37,33,0,0,0
25,17,37,33,0,0,0
25,18,37,33,0,0,0
25,17,37,33,0,0,0
25,18,37,33,0,0,0
25,18,37,33,0,0,0
25,18,37,33,0,0,0
25,18,37,33,0,0,0
25,18,37,33,0,0,0
25,17,37,33,0,0,0
26,17,37,33,0,0,0
25,17,37,33,0,0,0
25,17,37,33,0,0,0
25,17,37,32,0,0,0
25,17,37,33,0,0,0
26,17,37,33,0,0,0
26,17,37,33,0,0,0
26,17,37,33,0,0,0
26,17,37,33,0,0,0
26,17,37,33,0,0,0
26,17,37,33,0,0,0
26,17,37,33,0,0,0
26,17,37,33,0,0,0
26,17,37,34,0,0,0
26,17,37,34,0,0,0
26,17,37,33,0,0,0
26,17,37,33,0,0,0
26,17,37,34,0,0,0
26,17,37,34,0,0,0
27,17,37,33,0,0,0
27,17,37,33,0,0,0
27,18,37,33,0,0,0
27,17,37,33,0,0,0
27,17,37,33,0,0,0
27,17,37,33,0,0,0
27,17,37,33,0,0,0
25,17,37,33,0,0,0
25,18,37,34,0,0,0
25,18,37,33,0,0,0
25,18,37,33,0,0,0
25,17,37,34,0,0,0
25,17,37,32,0,0,0
25,17,37,32,0,0,0
26,17,37,33,0,0,0
25,17,37,33,0,0,0
26,18,37,32,0,0,0
26,18,37,32,0,0,0
26,18,37,33,0,0,0
26,18,37,33,0,0,0
26,18,37,33,0,0,0
26,16,37,33,0,0,0
26,17,37,32,0,0,0
26,17,37,33,0,0,0
26,16,37,33,0,0,0
25,17,37,33,0,0,0
25,17,37,33,0,0,0
25,17,37,33,0,0,0
25,17,37,32,0,0,0
25,17,37,32,0,0,0
25,17,37,32,0,0,0
25,17,37,32,0,0,0
25,17,37,32,0,0,0
25,17,37,32,0,0,0
